34
938	738
1045	1124
1046	951	23.0757
927	996	19.3099
413	830	34.8027
621	1127	5.39344
213	882	16.352
1050	250	39.4288
264	834	20.1957
391	160	14.0068
83	652	24.9945
1147	607	50.6598
1091	379	30.375
394	673	17.3447
668	502	59.9428
806	912	26.3868
906	934	13.8635
789	249	47.527
235	1034	32.9315
129	552	23.6019
1003	1042	21.0313
142	212	31.373
415	203	13.6592
984	833	29.2422
118	1136	45.5557
621	1109	3.63166
451	642	15.7562
295	23	46.9355
578	733	37.391
607	1079	8.71526
1109	1151	18.846
466	294	30.6074
36	191	27.7597
766	14	59.773
957	109	47.4172
234	442	35.2913
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
