34
294	544
218	214
658	664	18.1383
347	1148	23.4117
778	815	18.8671
593	242	12.9022
693	551	5.19497
106	86	20.2052
901	588	22.6092
1149	427	9.67753
199	1143	16.5853
198	584	7.10469
303	36	19.5084
556	1043	7.03505
118	904	13.9132
490	322	15.2976
509	699	14.4517
613	750	17.9879
483	827	18.0751
1140	502	1.43092
753	685	16.0708
417	4	12.9086
4	1094	24.1779
158	549	5.33806
650	565	7.16698
1127	501	1.34577
497	921	14.7826
1137	1077	6.46403
1143	1116	5.65951
387	480	14.2939
561	991	6.51374
653	1076	15.1702
158	624	5.88871
646	185	9.90218
709	128	10.6363
183	854	14.0124
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
