34
980	1094
374	202
230	421	37.6036
617	779	46.642
1033	1049	21.5058
86	68	92.7183
654	322	45.9134
291	522	30.4069
569	463	33.0612
877	393	42.3884
379	618	14.6023
1081	673	20.0121
278	612	24.601
928	72	10.3581
112	357	35.7683
388	769	39.2386
200	512	31.8617
1055	789	13.6779
770	322	46.0321
823	1118	48.5505
480	969	23.9827
906	197	49.4019
474	215	35.0678
817	823	66.4137
650	635	21.0375
537	549	28.9354
170	743	28.1932
962	73	11.9818
463	910	23.1567
598	603	21.1407
111	695	28.4441
1035	822	11.89
341	648	17.7737
637	25	92.4396
1096	726	20.663
17	375	33.1285
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
