34
424	821
633	111
1067	342	5.89465
282	97	13.8601
939	1060	3.16201
288	853	17.5519
212	78	10.2962
1127	319	8.88104
393	1106	41.7641
454	181	16.8558
795	76	10.8481
565	195	15.0559
959	1064	3.82339
1020	176	25.2262
482	10	9.29545
25	489	32.7045
423	52	7.5749
1127	1151	22.2448
636	137	3.4125
1046	45	15.4153
1041	367	7.06878
491	757	8.90335
0	729	41.4448
174	1008	3.82551
417	793	5.41787
623	361	19.5605
732	139	10.6047
709	25	13.0837
640	776	23.9746
27	1031	15.6749
3	937	10.5061
940	883	33.7611
798	505	31.1118
148	1019	3.6304
480	672	10.5916
711	1053	35.2478
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
