30
687	898
112	540
4	471	28.4166
745	746	15.933
175	803	8.46907
203	777	7.78333
711	385	23.1146
806	730	15.2791
451	560	6.28398
624	134	28.0833
162	515	12.9864
649	315	4.99183
179	272	16.3213
430	898	17.5435
567	604	15.5199
46	810	37.7215
62	262	14.781
789	860	31.6404
524	843	31.0799
496	52	39.9584
574	369	16.283
129	390	26.5248
393	847	16.3243
195	686	20.4907
734	210	12.8583
129	236	12.8338
352	286	29.9508
427	564	5.35795
525	664	18.4782
745	166	10.4316
488	333	27.914
631	327	4.55655
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
