30
482	27
405	472
651	658	6.91067
150	880	12.6718
831	811	33.7776
650	607	6.31247
700	633	7.02287
414	600	19.3953
834	477	26.2084
499	394	7.77942
16	597	19.5259
702	72	6.88886
112	338	12.1947
41	340	12.3754
229	766	19.8645
16	893	23.398
748	27	8.83621
115	773	16.1307
556	328	16.8417
510	451	3.10094
308	633	19.5767
762	330	8.67422
453	62	4.73908
749	120	12.2872
465	339	9.48245
607	857	3.35396
721	305	4.87658
527	449	2.87013
486	215	22.2721
632	855	4.43889
181	284	10.5341
191	656	19.536
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
