30
242	885
671	154
99	167	17.1923
390	42	17.9324
5	145	29.639
873	583	29.9853
32	381	23.2162
42	217	17.8196
81	425	20.4559
821	656	27.0767
101	340	25.6616
620	8	26.2513
436	257	20.0098
204	394	41.2934
494	128	4.00894
87	223	13.4253
40	720	98.4949
490	117	3.63432
832	331	11.1679
619	666	52.3382
801	346	10.9073
665	467	70.4769
373	197	29.8981
841	753	32.9265
95	265	16.325
533	15	32.2432
373	95	17.2948
754	111	32.5561
486	281	20.8202
654	849	58.1104
747	706	30.0733
839	187	40.9527
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
