30
428	523
894	420
749	872	27.5046
455	42	18.7984
607	609	12.4856
719	610	19.3069
496	738	10.3341
541	286	43.6263
254	764	12.2608
234	847	11.9595
688	536	21.3
804	563	22.9435
444	702	17.1659
829	775	36.4539
384	101	19.5217
212	807	13.1727
700	732	13.3352
800	300	28.1717
293	4	39.6261
686	790	14.0025
129	579	34.2819
185	415	32.815
625	666	15.547
645	396	11.7531
532	764	10.9567
40	674	34.7883
733	389	25.1113
662	442	9.81494
779	46	29.2625
268	494	29.7945
681	10	29.7944
357	248	36.3983
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
