30
506	806
797	46
305	164	31.6449
646	798	33.6714
764	259	53.0512
425	364	14.9404
659	7	21.0902
728	11	21.1671
82	697	15.9644
385	588	33.6136
744	810	31.2816
464	834	15.5399
114	739	19.4078
135	297	31.4438
894	729	32.1579
401	206	26.5835
120	211	14.6831
658	179	40.5353
400	400	13.3472
111	550	35.5639
368	776	35.1805
824	830	20.3486
56	469	37.1761
756	57	14.2598
255	505	47.3469
443	504	31.0826
20	733	25.0866
185	742	25.117
351	252	23.381
883	835	22.2175
142	14	47.0079
122	168	13.4864
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
