30
549	123
105	857
758	342	7.28952
549	358	30.0308
52	673	23.5616
265	863	16.2429
898	297	7.95509
435	379	30.2809
748	373	8.82933
402	827	22.5323
452	659	7.8367
880	29	13.7432
397	64	23.2952
858	373	19.2087
512	147	2.5852
600	58	16.9537
262	530	29.242
866	274	7.95631
337	893	21.1512
11	598	25.1994
523	146	2.95174
476	635	7.84332
876	693	54.7224
859	166	31.7945
647	620	48.5122
161	706	28.9759
341	445	27.0772
734	890	69.1811
319	25	19.1761
824	29	13.1285
365	239	44.7653
511	757	33.7083
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
