30
382	8
337	655
297	728	27.364
34	898	55.7721
178	262	73.4482
62	602	13.2322
352	12	10.0856
277	443	56.805
730	715	21.3139
480	463	19.2062
405	70	24.6873
301	815	34.449
12	80	92.2677
868	529	40.5558
446	266	33.6123
409	814	41.7209
795	45	24.5286
167	813	25.8991
243	636	30.0438
549	96	53.2594
867	54	26.6064
588	873	67.4044
210	879	25.1042
773	416	46.885
22	617	14.6648
431	162	33.9913
604	415	51.5735
700	571	55.4262
871	643	36.5892
426	479	18.988
157	609	34.7626
767	758	19.6141
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
