30
397	419
497	788
184	495	7.42494
870	417	4.747
548	826	8.55643
27	220	5.4656
126	477	4.2531
533	670	23.4772
872	443	3.86735
361	381	2.64675
641	155	13.5308
3	266	9.83579
775	213	29.0362
544	204	1.78015
143	457	3.8345
829	884	43.2792
562	891	9.5243
327	877	25.7328
867	659	37.6603
604	355	22.8622
141	526	5.24338
532	212	2.7885
428	787	2.27981
125	721	36.5434
261	345	11.1619
433	545	25.0965
155	308	11.338
439	796	2.61591
130	18	36.4348
374	393	3.45811
493	239	8.47934
556	128	15.1074
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
