30
656	485
158	9
34	258	24.5978
388	96	16.2347
746	805	19.8699
57	750	9.15981
156	385	8.64857
125	357	8.42885
225	729	19.0055
810	740	22.261
293	54	27.488
877	285	29.817
396	667	24.593
312	350	31.4425
15	742	12.5697
896	546	33.5649
735	165	15.8398
171	681	15.9042
32	50	39.2599
321	713	24.2962
598	495	13.1951
898	422	34.3397
755	114	12.7731
450	80	18.6595
401	204	24.2658
365	460	36.3488
695	350	40.2869
561	290	38.7552
649	603	32.6823
257	638	24.1293
110	331	8.04162
809	654	24.3304
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
