30
676	101
47	325
872	494	51.7159
761	564	38.669
223	836	31.8123
528	803	12.4326
737	171	21.3854
530	249	43.5417
83	234	24.6665
268	616	40.3328
673	438	17.5599
451	343	45.593
293	771	16.3809
865	896	30.5306
717	426	15.9949
726	101	11.0298
586	729	22.6157
10	656	51.2247
882	73	49.5333
310	720	21.0291
568	799	15.0639
328	396	46.8862
780	852	36.0234
119	177	16.5831
76	147	16.8414
704	84	10.5364
399	124	67.4545
183	763	24.9697
625	591	45.0278
113	738	23.0083
781	662	31.4948
41	797	33.9974
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
