27
159	474
624	654
88	62	52.5873
284	136	18.4044
633	488	17.2439
548	685	6.93837
520	48	15.8541
438	495	33.4447
409	118	12.7043
145	674	3.33107
578	464	16.355
530	156	14.9868
534	705	6.4732
95	453	18.1941
708	132	43.6232
373	143	12.0175
349	240	22.6222
569	12	15.6279
583	701	10.0427
200	555	18.5764
158	680	3.45218
534	409	20.9654
435	661	15.1576
286	18	25.8056
489	105	15.2487
332	711	33.2937
456	299	25.58
510	721	7.80927
484	627	12.742
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
