27
180	33
669	312
67	284	24.0913
595	332	11.2047
207	517	2.53484
341	205	9.62853
609	222	12.0237
669	144	6.87736
207	534	1.7179
148	419	5.38952
362	546	4.76553
150	451	3.90351
114	575	10.8494
711	56	11.214
75	412	11.3927
197	486	4.06381
438	196	11.8275
643	25	11.5043
337	551	2.76514
356	115	10.7141
663	586	12.2175
703	671	10.882
143	178	21.2485
203	581	8.41498
272	347	27.6595
250	16	11.9261
416	492	8.3529
360	711	17.3399
691	202	9.7852
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
