27
608	518
481	610
463	72	33.2418
308	349	18.2878
684	706	22.0778
234	435	9.5415
147	655	12.5098
195	535	18.9069
369	214	11.6213
259	474	12.0521
238	335	9.2749
378	680	36.309
680	47	4.16132
437	499	29.9689
617	659	20.2626
299	185	12.8254
691	30	4.60039
98	297	22.271
339	165	12.0012
83	138	14.8705
145	486	17.8978
301	78	21.3977
100	673	10.4425
94	592	14.31
63	545	12.0715
246	292	10.4835
660	116	15.0777
51	203	20.7157
560	145	25.7571
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
