27
696	492
38	623
241	570	15.5778
197	661	14.5252
131	162	38.3602
639	460	20.8367
459	392	63.9627
4	232	54.0737
27	618	4.72466
231	689	8.4989
550	4	68.004
590	182	44.5493
63	78	36.2048
254	695	8.79134
236	34	24.8597
96	654	24.2935
172	19	20.2732
516	612	53.3698
706	216	25.2413
620	512	18.2355
309	606	15.7226
211	542	13.8195
237	299	69.0621
309	32	24.5809
160	590	26.787
669	283	23.3506
339	573	15.941
472	188	43.9905
311	714	20.7489
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
