27
258	614
247	116
129	233	15.2577
123	52	6.84535
359	450	17.0186
442	618	5.23133
574	132	17.517
567	561	11.4965
285	98	8.06624
590	18	9.81936
140	670	11.7061
468	604	3.3975
664	644	17.5552
250	612	1.46921
318	562	12.0037
83	635	7.97664
434	22	11.5503
11	648	8.88637
145	88	8.39677
533	18	8.59193
310	180	14.2035
708	332	9.39162
447	379	9.30265
16	236	14.6049
319	12	10.3126
525	394	9.65491
692	268	8.72554
456	534	9.88431
229	549	8.12503
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
