27
586	291
689	695
278	541	5.93205
443	83	6.56661
53	282	11.6771
208	418	22.2728
381	112	11.4231
265	520	6.80068
510	565	18.6217
658	418	18.2549
195	74	26.4354
118	442	15.0299
709	381	18.3061
338	71	6.65347
132	511	14.2282
139	174	23.9802
98	276	10.0476
430	10	15.0309
456	523	14.9814
460	69	6.04654
448	144	16.7201
693	493	24.4928
596	600	24.4204
612	189	29.9284
687	266	30.9676
727	12	43.5443
223	187	20.6461
622	723	17.0537
330	96	6.63663
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
