27
472	204
208	98
59	607	31.992
159	664	20.925
414	663	31.3119
128	94	27.9269
415	274	20.9662
188	131	11.9854
187	483	36.5893
546	268	16.4998
564	222	15.5075
466	566	35.3232
354	580	38.1724
531	682	36.284
617	503	29.3677
336	293	15.9168
2	47	49.3792
428	52	42.4434
17	679	28.445
302	473	13.8382
407	388	31.0328
548	460	24.3959
397	167	30.0768
195	615	23.0325
656	366	24.2711
341	477	15.375
369	316	14.878
521	167	22.9598
655	290	26.6285
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
