31
156	508
824	544
616	312	26.6641
413	358	43.6148
519	794	24.056
540	351	28.8428
182	948	56.232
606	404	31.5439
33	265	29.5706
297	818	36.6176
685	124	55.0395
577	847	25.221
787	797	57.5603
283	721	20.7486
840	393	30.2966
904	703	28.5419
482	503	58.8796
272	655	20.1044
773	341	32.1394
212	414	34.3579
192	700	35.4033
676	899	43.7851
40	673	47.4191
939	633	24.5269
141	25	62.9868
849	584	15.5609
307	172	43.1967
84	203	24.1547
938	59	94.8689
401	109	26.1248
443	47	22.9112
383	749	40.3171
684	292	24.4864
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
