31
730	290
124	667
941	417	62.8193
254	200	40.2213
683	458	56.0709
516	209	27.121
318	778	30.6741
45	145	35.4691
556	84	30.9196
904	690	28.9031
138	174	10.4948
262	43	17.8655
921	251	60.329
383	103	7.28792
589	772	10.3039
130	201	10.4542
416	533	44.6383
585	162	32.4698
224	685	26.1922
568	867	33.2146
422	397	42.207
293	701	24.1994
740	288	3.79554
794	658	40.5091
103	823	49.3163
873	773	22.784
212	38	17.8969
556	768	12.3124
640	240	30.0521
381	82	7.04993
940	759	25.6697
714	212	26.1952
789	554	32.7908
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
