31
813	153
330	381
791	394	5.47204
433	388	6.9408
876	229	17.8394
741	334	7.82828
783	911	17.0496
332	913	36.3095
385	408	7.02622
151	940	5.09065
498	209	23.2257
119	924	4.60061
514	807	41.8248
724	822	11.1409
737	390	10.5932
704	629	25.5536
22	827	18.1951
392	459	6.37424
8	417	13.8384
273	231	26.7037
661	152	9.26866
896	426	19.5648
138	294	9.46561
645	196	9.01395
536	415	5.83919
768	254	12.2688
112	340	3.50259
427	549	9.82374
15	603	28.4458
104	358	2.46562
251	417	12.5029
516	373	5.62408
592	284	17.7828
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
