31
586	506
124	197
398	516	12.1496
472	560	10.2812
55	513	15.428
520	435	4.06728
694	623	16.3379
15	232	16.6671
862	871	28.8389
936	417	19.8254
773	357	10.741
414	677	21.8645
135	86	11.8704
54	751	36.8077
487	421	4.39148
905	7	17.9999
822	77	20.8679
914	565	5.91751
838	281	11.8975
266	314	16.6666
85	335	11.569
427	888	9.86175
630	896	11.9159
160	224	4.66546
892	522	6.19965
506	47	34.4192
485	895	7.31378
860	223	10.2329
66	429	14.6979
537	811	19.1891
357	149	29.6175
565	907	8.57437
589	950	6.10282
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
