31
264	37
379	230
506	129	15.2814
61	649	10.4645
508	282	30.2691
948	107	14.0663
744	150	13.4276
391	390	29.5401
522	448	35.7865
262	499	23.884
637	541	14.6584
768	568	8.12238
718	83	19.5515
793	136	14.6577
961	56	14.8213
238	582	9.80063
461	90	15.8302
12	648	12.9142
772	911	70.9219
743	591	8.71341
194	570	12.9428
655	648	20.9892
47	412	27.8791
692	511	18.3806
289	787	32.8261
337	938	36.6074
351	190	9.95283
171	424	31.8274
208	79	20.8652
310	619	17.9164
462	157	10.5833
758	622	8.42663
111	44	29.0203
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
