31
53	429
711	814
265	93	23.6678
570	362	28.5109
916	739	31.5623
422	781	9.36143
435	620	49.2253
813	723	28.0468
265	809	48.3036
524	749	27.9695
166	113	11.9153
779	850	23.7674
59	632	68.2496
133	95	11.6184
6	906	95.9705
940	88	113.267
257	571	72.9813
375	199	22.6691
142	297	37.6337
773	553	22.4993
2	425	19.4281
486	123	20.464
313	228	27.0209
433	276	37.6815
431	402	17.8117
592	3	49.5147
485	385	20.4183
433	158	22.3324
447	766	8.97861
758	480	23.6232
829	800	23.6359
265	289	23.5943
332	109	21.2708
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
