31
837	199
846	502
448	63	6.79641
337	641	11.2491
408	98	9.40411
271	134	8.45371
103	419	17.276
243	351	12.5165
280	854	17.2819
716	778	13.197
218	446	16.4851
206	663	9.62532
275	598	10.8717
261	948	12.7671
663	639	21.986
956	427	23.4189
73	267	29.5181
449	811	13.1425
12	435	15.6909
489	733	10.1183
314	134	6.30905
831	955	34.1053
509	48	7.81712
342	58	8.76388
358	736	13.0373
596	768	18.7663
473	31	7.89246
409	317	22.5707
296	544	8.10089
510	188	21.8393
51	696	14.2778
60	769	14.5332
616	136	23.3349
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
