31
70	960
916	315
723	637	11.4602
51	154	31.0098
159	884	15.3154
906	84	18.679
23	881	11.5427
591	494	11.7278
45	935	3.68998
702	329	20.367
563	855	20.3367
6	823	7.12881
818	583	5.3156
253	910	10.1126
501	472	11.7365
758	567	7.40418
267	724	4.96725
172	570	22.4156
28	311	8.98963
654	9	27.8887
579	680	17.8287
580	130	23.3295
356	96	34.769
954	188	13.0226
731	840	23.0949
694	480	15.4782
660	943	15.2142
833	545	7.25828
314	711	8.69285
444	662	14.0281
642	418	11.7537
207	758	8.09649
29	373	8.38327
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
