30	5
156	172
263	25
96	529	0.551013
96	535	0.578594
92	537	0.917864
100	532	1.09222
97	531	0.191894
94	534	0.205991
36	5	0.242546
33	9	0.233825
34	9	0.201248
33	7	0.749899
38	4	0.661922
36	8	0.635301
280	269	0.919789
280	276	1.50235
286	273	0.707649
278	271	0.28728
285	271	0.166668
286	266	1.38167
587	104	0.402314
595	112	0.541025
588	105	0.239037
597	112	0.204781
597	103	0.784315
596	105	0.176933
517	550	1.04417
511	549	0.657269
513	550	0.180675
514	548	0.368253
516	547	0.225416
515	547	0.158538
0.396997	0.440253	0.485043	0.300233	0.332219	0.422284	0.36312	0.461054	0.357847	0.33	0.478737	0.411894	0.308176	0.327923	0.321039	0.467251	0.312712	0.309755	0.486639	0.475825	0.495968	0.376146	0.307851	0.448756	0.448121	0.398414	0.429359	0.487809	0.447	0.360107
0.506359	0.524952	0.5591	0.556735	0.53436	0.533955	0.490388	0.541961	0.567606	0.410346	0.552199	0.441352	0.455148	0.489811	0.497575	0.55345	0.482321	0.564236	0.442927	0.565273	0.575735	0.522549	0.454054	0.572962	0.511877	0.415475	0.45481	0.455038	0.504123	0.455104
