30	5
176	4
14	101
13	595	0.167768
10	599	0.753851
9	601	0.165431
8	592	1.62461
17	599	1.93022
14	594	0.217039
238	24	0.42235
235	30	0.977719
233	28	0.24753
237	25	0.181665
231	27	0.58231
238	28	0.422517
422	588	0.224484
420	586	1.04917
422	590	0.178475
418	592	0.496111
422	589	0.247047
418	594	0.17392
595	202	0.662885
596	200	0.339177
600	201	0.327033
596	204	0.248055
593	198	1.22239
601	207	2.09376
230	359	0.160556
231	359	0.152518
223	363	0.494599
225	364	0.337847
226	361	1.12741
229	358	0.443761
0.337252	0.435099	0.369429	0.317198	0.452018	0.339353	0.338387	0.362733	0.329628	0.438076	0.307641	0.402284	0.306698	0.478865	0.364006	0.402602	0.448634	0.347834	0.382854	0.480789	0.384209	0.415748	0.329476	0.440523	0.484302	0.45681	0.451326	0.300056	0.348401	0.427241
0.419405	0.477277	0.408874	0.549534	0.420864	0.545172	0.452225	0.531834	0.40784	0.463149	0.496879	0.428543	0.495905	0.540289	0.577161	0.458841	0.428951	0.424597	0.46492	0.518223	0.46932	0.423144	0.406335	0.48307	0.528848	0.476666	0.428371	0.504555	0.445258	0.480994
