27	5
376	250
3	176
401	537	0.693905
403	532	0.553959
403	530	0.279523
406	536	0.587329
404	537	0.337797
404	539	0.611643
240	303	0.561999
244	302	0.468664
243	298	0.23874
242	303	0.295645
246	295	1.23019
237	297	2.04084
527	87	0.425796
530	87	0.779551
535	92	0.641627
526	95	2.34003
533	90	0.240562
40	24	0.216106
46	32	0.277692
41	23	0.328829
47	25	2.38706
43	33	1.12671
11	517	0.259694
7	514	0.313253
13	520	1.20265
11	510	1.52095
10	516	0.254545
0.338828	0.427165	0.394505	0.331064	0.389015	0.357229	0.342725	0.464646	0.448869	0.309829	0.47138	0.425994	0.42905	0.488973	0.340201	0.322714	0.358054	0.45917	0.459024	0.463589	0.354022	0.495579	0.43008	0.420108	0.379634	0.320729	0.353754
0.441678	0.428186	0.500249	0.598348	0.440463	0.569105	0.594162	0.53647	0.474529	0.561639	0.402374	0.545168	0.537546	0.482446	0.449315	0.460433	0.49651	0.521775	0.500372	0.522865	0.506465	0.412209	0.548263	0.427554	0.412564	0.441785	0.411163
