27	5
294	523
346	85
529	45	1.10426
534	49	1.18028
531	53	0.697349
529	50	0.86265
534	46	0.154115
528	48	0.193269
467	494	0.834774
470	499	0.639179
471	501	0.207047
469	495	0.217353
465	498	0.748309
466	496	0.211766
92	540	1.63592
91	536	0.151933
92	535	0.292845
85	543	1.10591
82	543	0.213156
28	30	0.194108
27	32	0.235277
24	35	1.7975
27	28	0.571843
34	30	1.98466
173	276	0.294445
168	271	1.49577
165	275	0.235146
172	277	0.200179
165	276	0.152922
0.362607	0.319942	0.435456	0.392618	0.360239	0.469593	0.453908	0.311424	0.442851	0.444853	0.473645	0.413862	0.323886	0.467454	0.449407	0.4225	0.442582	0.489459	0.321011	0.483007	0.437241	0.344361	0.311634	0.382945	0.391365	0.486403	0.387162
0.400399	0.433742	0.539118	0.402633	0.524578	0.570797	0.514716	0.57701	0.531594	0.553244	0.549999	0.500403	0.465873	0.516899	0.4769	0.558538	0.454755	0.523204	0.566089	0.547149	0.519395	0.412923	0.43123	0.456692	0.542296	0.584589	0.433194
