32
86	59
96	23
96	5	0.712222
34	51	0.790826
1	82	1.42637
91	50	2.16442
79	12	2.24329
4	42	0.886357
91	36	2.19368
9	5	3.55435
98	55	2.00878
62	17	0.792872
77	4	2.47362
99	21	0.74814
24	1	0.881932
14	87	2.79326
7	80	1.40933
90	5	1.43813
67	98	3.18499
52	99	3.57021
19	24	4.94308
84	47	1.97386
3	39	0.687123
91	80	4.88666
45	45	3.2513
37	53	0.860565
68	54	4.36988
53	86	3.48485
3	46	0.992751
99	5	0.835024
59	19	0.942251
31	71	4.78469
21	3	0.766469
98	33	1.88239
0.383255	0.328765	0.362426	0.484905	0.357897	0.408418	0.35352	0.307875	0.500005	0.303714	0.531079	0.494529	0.434253	0.436134	0.478864	0.489113	0.353672	0.548898	0.463522	0.300709	0.42259	0.453619	0.486567	0.478589	0.317772	0.325951	0.359685	0.546337	0.336255	0.515887	0.496221	0.389818
