22
83	52
3	76
2	91	6.67275
60	45	6.52621
74	76	5.95267
55	16	3.13346
75	95	5.57891
19	63	6.34579
39	11	8.10825
71	59	5.93388
12	77	1.79831
5	31	3.21891
45	72	4.24674
62	93	4.21903
15	79	1.73554
49	92	5.05532
39	99	1.35203
62	83	4.45513
50	64	4.70346
11	34	2.95099
75	41	6.57174
37	97	1.15651
62	18	3.31151
89	69	6.85301
0.382455	0.307264	0.343986	0.476881	0.419198	0.402478	0.523724	0.542636	0.485379	0.519192	0.512808	0.383458	0.423869	0.490895	0.497904	0.424174	0.393071	0.517924	0.498485	0.312936	0.4473	0.481564
