30
8	53
12	96
40	2	5.29904
65	11	1.39732
28	12	6.11916
0	91	4.89712
14	21	3.93075
52	64	1.8326
16	98	1.49263
53	21	3.54074
47	43	5.44735
100	30	3.34272
57	67	1.54674
62	63	0.559407
59	93	7.36743
29	51	4.55674
41	73	2.97394
67	15	1.58042
43	21	3.48656
63	64	0.488388
6	13	4.12174
60	36	4.23262
15	71	7.57707
44	82	3.59181
61	67	1.4305
90	15	2.92669
81	6	4.34264
61	49	5.19206
70	60	3.01292
26	38	4.25424
94	23	3.10599
96	91	14.3109
0.31786	0.449412	0.426829	0.537042	0.524175	0.318187	0.518957	0.480785	0.535715	0.352774	0.328348	0.433008	0.542551	0.426403	0.323723	0.53658	0.351949	0.503541	0.49333	0.387166	0.415856	0.499484	0.536012	0.355336	0.325836	0.309096	0.478607	0.541688	0.420541	0.441276
