33
97	48
49	43
75	87	2.3921
73	54	2.62634
100	65	4.34046
92	99	1.48506
84	24	1.56168
17	100	2.26832
60	19	2.29643
94	25	2.18447
24	90	1.51301
57	32	3.44675
74	31	2.1086
89	11	2.51264
96	96	1.01349
15	39	4.8195
25	97	1.45842
36	28	1.63062
80	5	0.60878
16	16	1.15897
96	5	2.41062
73	38	1.42868
19	13	0.858172
91	49	1.39838
81	18	1.67819
50	76	6.61212
34	45	4.10738
73	44	1.62609
30	26	1.57487
3	82	5.07044
54	13	2.52108
94	91	1.39562
67	93	2.59466
79	80	2.134
78	6	0.50616
0.499664	0.31244	0.431689	0.507603	0.494129	0.482947	0.350647	0.308348	0.383733	0.344206	0.308128	0.415274	0.321849	0.344753	0.544555	0.512355	0.420441	0.409434	0.497195	0.438522	0.433089	0.535579	0.487081	0.460459	0.454403	0.392267	0.446426	0.32818	0.46762	0.468935	0.446499	0.32708	0.308094
