29
5	27
33	37
77	37	3.16847
94	63	4.42796
61	75	3.26446
49	73	3.4313
25	16	5.382
51	28	2.59177
28	58	4.76314
17	34	5.08307
97	36	5.3214
0	23	1.04695
75	50	3.99261
77	7	10.5592
47	24	2.45188
84	36	3.17464
67	48	3.69475
17	7	5.87067
1	21	0.90969
6	33	2.72379
96	73	4.15275
55	42	4.22989
54	79	3.33323
79	66	7.28008
52	34	2.90817
38	36	2.3051
3	91	10.8921
39	61	5.6163
98	3	8.94554
65	94	8.1285
14	67	6.67075
0.325552	0.541744	0.539226	0.378475	0.324618	0.305256	0.478483	0.339735	0.341524	0.39675	0.324172	0.393713	0.361287	0.343403	0.44323	0.523028	0.432759	0.539902	0.4207	0.535013	0.479139	0.439295	0.445271	0.394526	0.517722	0.54289	0.497358	0.367659	0.327208
