33
70	78
100	9
7	25	2.05184
53	87	4.41075
7	65	2.7434
80	78	3.90751
21	89	3.25545
77	42	2.46214
13	44	1.93752
14	75	3.76308
97	38	0.830152
66	57	4.4582
67	69	2.5071
56	42	6.7264
99	65	1.6406
55	71	1.56309
75	68	2.45428
53	2	8.64704
100	61	1.48109
88	38	2.71713
76	94	6.31214
92	27	3.94417
12	14	2.88512
7	42	1.1236
67	79	0.96877
70	21	6.16275
75	36	2.3354
95	39	0.725282
13	60	2.55481
16	30	3.57407
9	39	1.31487
95	89	6.49126
4	19	2.6175
58	75	1.5566
27	97	3.5006
0.33974	0.370893	0.348875	0.458053	0.310376	0.531815	0.532863	0.461938	0.331732	0.424411	0.510331	0.348803	0.530807	0.496913	0.303309	0.424967	0.546498	0.319654	0.44286	0.517701	0.397855	0.312714	0.438929	0.363136	0.54924	0.409204	0.512855	0.446716	0.524908	0.438765	0.536709	0.325665	0.462101
