25
10	74
97	67
75	22	0.495995
56	42	2.17203
89	32	3.58701
19	100	3.52031
7	100	3.17925
37	53	4.40755
34	91	1.96083
63	71	1.47811
98	43	4.15206
79	41	3.62922
76	24	0.659878
47	77	0.944272
57	71	1.34058
32	18	2.70392
5	83	2.19617
56	52	2.60133
37	8	3.22649
25	89	1.13853
88	53	4.14035
50	76	0.749811
59	29	3.52393
6	56	5.42034
58	17	2.92194
97	12	5.56583
28	86	1.17683
0.40142	0.305489	0.37159	0.474895	0.321804	0.362207	0.321351	0.475435	0.395751	0.371226	0.425025	0.404845	0.341305	0.524262	0.43291	0.328576	0.368783	0.403677	0.404195	0.483149	0.483014	0.340024	0.430272	0.321074	0.39454
