30
72	68
33	43
13	94	0.915641
32	60	1.84047
32	78	2.12963
84	84	1.31437
23	55	1.81388
92	33	3.18505
80	88	1.62323
16	97	1.2119
1	96	3.0104
24	77	2.26357
96	86	3.17488
49	98	1.45408
38	14	0.871957
36	66	1.38926
41	15	0.674479
42	65	1.35792
53	48	3.84351
39	42	1.39585
19	60	1.62178
28	3	0.807996
85	91	1.23215
5	26	3.49525
41	80	2.28753
29	0	0.64934
97	55	6.72775
48	92	1.3946
12	39	2.40955
0	38	3.52127
53	74	2.68388
88	21	3.4714
0.418122	0.320393	0.510157	0.463021	0.404757	0.412185	0.54745	0.460104	0.413272	0.374008	0.371189	0.465616	0.468515	0.341112	0.471733	0.464634	0.301452	0.441653	0.54838	0.489632	0.508672	0.340199	0.53395	0.512762	0.358514	0.485447	0.361912	0.337318	0.427877	0.369283
