27
61	71
94	80
28	12	1.12818
46	13	5.19532
2	91	3.09235
57	62	2.87698
4	69	1.4101
22	59	1.77215
15	59	1.70876
17	8	1.8688
4	59	2.77867
12	85	1.57767
48	58	1.32249
51	100	2.08062
86	47	1.73131
42	99	1.85978
62	93	0.389625
86	27	3.80414
15	92	2.1756
98	3	7.44326
26	25	3.4905
80	42	2.23698
39	58	1.29085
61	92	0.388637
31	42	5.107
89	77	1.26311
24	9	1.03235
43	62	1.46928
5	74	1.19636
0.316254	0.353261	0.408238	0.418138	0.507279	0.484733	0.479826	0.456804	0.414774	0.30632	0.388157	0.420948	0.506591	0.508573	0.400887	0.385535	0.382964	0.320755	0.507518	0.519175	0.482101	0.427645	0.485375	0.393884	0.346599	0.434028	0.495719
