31
4	22
43	41
92	100	1.21255
1	90	4.23022
74	43	2.39296
47	7	2.55726
50	16	0.698137
58	38	0.365327
29	100	4.97767
58	39	0.30459
52	41	2.37195
1	21	0.986623
63	34	2.28788
51	14	0.760512
8	25	1.90746
81	1	6.98206
100	92	4.51018
84	86	1.92284
32	31	4.5828
31	54	6.797
88	100	1.47995
71	49	2.45551
65	63	5.96972
60	5	3.98512
28	19	4.88701
49	75	6.15272
14	94	4.86989
16	71	8.57224
83	80	2.1525
89	65	4.89692
92	32	4.82591
89	44	4.37493
94	14	6.17378
0.44779	0.422156	0.525203	0.383178	0.51222	0.51571	0.421104	0.353047	0.360793	0.405638	0.533178	0.319305	0.316966	0.487918	0.500882	0.546298	0.351516	0.410506	0.53568	0.423417	0.414272	0.472422	0.544736	0.547465	0.360171	0.459154	0.397125	0.493874	0.318575	0.48163	0.325529
