31
84	97
30	33
25	84	2.22505
62	92	2.77572
94	83	3.43948
10	7	1.30491
39	81	4.0998
94	53	0.934115
11	21	0.599303
80	90	2.1607
92	8	1.96396
83	75	3.44554
9	21	0.451934
63	44	2.15868
65	12	3.60024
14	61	1.23687
10	90	3.76633
65	59	0.265109
81	4	3.30828
63	54	1.15798
82	51	2.15644
5	6	1.47803
18	60	1.05101
90	55	0.993972
23	92	2.02676
58	66	2.34442
34	1	5.15577
72	34	3.87177
97	2	1.59726
71	96	1.98956
2	43	6.13451
65	58	0.273928
17	72	3.18081
0.308664	0.428159	0.304141	0.518735	0.352177	0.327776	0.357645	0.499454	0.372576	0.340715	0.439804	0.386981	0.495642	0.39687	0.301981	0.454017	0.354534	0.369831	0.307413	0.347925	0.523064	0.530859	0.467425	0.401068	0.403781	0.388875	0.35339	0.38693	0.42617	0.434102	0.389613
