26
49	73
79	82
18	87	2.4288
99	34	3.69927
47	65	2.76331
19	93	2.0883
93	98	1.16826
9	2	2.74552
61	2	4.20029
95	95	1.27539
60	99	8.79068
93	51	3.12332
41	44	7.88398
3	78	0.629404
65	49	5.18231
99	44	3.26267
12	52	3.17593
14	7	2.35796
93	90	1.75765
62	66	4.66191
49	6	4.43785
14	32	4.89111
5	45	3.91948
73	38	4.64189
80	67	2.78791
91	2	11.6598
5	78	0.60366
77	59	2.75331
0.439757	0.360891	0.470762	0.449087	0.307137	0.513783	0.534187	0.431334	0.45886	0.456717	0.546423	0.348326	0.36205	0.437672	0.476763	0.537187	0.306119	0.525363	0.476385	0.337844	0.497195	0.467923	0.32415	0.3414	0.382023	0.327491
