33
59	15
11	26
58	56	3.0572
20	78	5.16196
45	92	5.53892
9	77	3.78936
47	57	3.91532
3	60	4.5323
41	78	6.28582
33	18	4.37731
15	60	1.76396
22	17	4.67191
92	32	3.48844
52	28	6.32277
7	69	3.6113
98	27	1.54919
93	83	3.0989
9	25	0.978931
30	85	5.82157
74	77	4.30888
67	71	4.53685
80	30	5.9633
61	62	2.87666
5	38	1.86943
28	26	4.24594
98	64	1.77664
56	99	5.29806
78	100	9.31241
100	85	2.95652
7	34	2.05826
49	65	3.75637
13	63	1.57921
100	24	1.57474
96	67	1.70139
40	5	5.92678
0.512317	0.513244	0.469494	0.456528	0.487139	0.464454	0.500939	0.313501	0.387051	0.498124	0.518974	0.494817	0.504168	0.395754	0.476782	0.356563	0.369552	0.309206	0.509042	0.35159	0.432327	0.549121	0.352916	0.534485	0.377755	0.317761	0.463714	0.538973	0.368794	0.325634	0.457272	0.375959	0.425086
