27
40	0
81	46
100	22	3.43732
63	1	4.7333
11	28	1.60931
12	64	1.9751
87	15	3.47814
51	38	2.09487
74	54	2.9322
13	22	1.60618
20	90	3.75514
87	34	2.72578
29	10	2.83875
18	38	2.88648
88	66	1.28588
79	95	4.98941
62	39	2.20923
49	53	3.07056
76	77	2.44851
81	26	2.46475
82	3	3.62907
70	70	2.59569
72	34	0.827318
7	91	3.35107
90	61	1.56013
18	13	2.60885
49	31	1.72373
19	63	1.48635
73	30	1.22492
0.340114	0.420375	0.547376	0.382948	0.451857	0.496526	0.505403	0.385163	0.463463	0.317384	0.464702	0.515449	0.378555	0.51931	0.382791	0.539943	0.338091	0.488742	0.391858	0.331922	0.549165	0.472163	0.337814	0.356604	0.48857	0.405916	0.524888
