24
95	63
72	80
28	92	6.99025
43	88	2.81625
68	75	3.04726
79	28	8.95831
94	99	2.70803
48	92	3.02461
99	51	6.01046
51	19	4.57803
98	12	10.9912
1	94	12.4641
78	46	8.11781
36	21	6.96758
15	6	2.93665
53	76	6.33233
59	46	8.55262
21	48	2.57532
9	45	5.79257
8	4	3.56021
61	24	4.82571
98	95	2.51692
35	70	7.78745
27	47	2.76271
87	88	5.42512
97	34	7.55692
0.549652	0.39417	0.493781	0.360128	0.486928	0.44794	0.506275	0.351371	0.397058	0.32315	0.397475	0.364555	0.465476	0.40947	0.548664	0.383451	0.508377	0.36235	0.344022	0.528747	0.352599	0.347719	0.441479	0.54574
