24
60	92
65	45
80	70	2.07774
66	98	2.00574
63	21	1.49416
61	28	1.57013
18	87	1.66489
86	59	3.17859
72	68	2.01559
23	90	1.24402
14	19	1.71187
72	93	1.84327
85	35	2.66177
77	99	1.62984
74	34	2.5358
28	16	2.98759
55	5	1.47729
51	8	1.13371
8	16	1.39717
41	20	2.95105
71	78	2.60716
7	79	3.36341
63	84	2.09579
65	40	1.24556
84	93	2.63487
17	34	4.09311
0.506718	0.389156	0.345886	0.538862	0.439664	0.388297	0.402556	0.433006	0.468398	0.531546	0.444902	0.455391	0.449988	0.401261	0.470355	0.312303	0.431548	0.441865	0.392348	0.462848	0.5454	0.512797	0.385486	0.352822
