32
54	97
20	5
92	72	1.81893
97	11	9.91988
62	88	4.2153
8	23	0.911822
10	47	4.49225
42	96	5.31979
61	100	3.4969
71	85	4.17841
75	75	4.61576
53	76	4.08361
92	37	4.19395
42	70	5.99305
0	76	2.79258
71	12	8.54747
65	61	5.05195
42	47	6.43984
27	29	7.33575
6	24	1.01472
2	55	0.677044
97	90	7.52662
26	46	6.86575
52	88	4.52049
92	68	1.82175
100	33	4.4081
37	15	7.95377
5	73	2.62922
10	58	1.48632
57	24	7.599
1	56	0.622158
60	70	4.31513
10	61	1.3619
24	68	6.91423
0.495257	0.394675	0.317067	0.306543	0.367051	0.343244	0.344801	0.36266	0.487997	0.441523	0.491686	0.480858	0.342531	0.344011	0.511048	0.441496	0.48136	0.420456	0.459684	0.312082	0.492615	0.422374	0.47211	0.343007	0.423592	0.419066	0.498076	0.397542	0.538601	0.460221	0.489046	0.478841
