24
91	95
64	45
96	10	2.66928
12	88	2.85479
86	51	3.32837
23	61	2.53611
2	81	3.57504
49	16	3.75478
9	68	2.66232
52	2	4.17808
17	97	2.30698
83	13	3.18803
84	29	1.29201
99	83	3.15662
32	67	2.74805
68	54	2.93798
19	20	4.46619
1	50	2.81409
40	46	5.62024
32	3	4.75756
79	40	3.2698
9	59	2.60579
89	31	1.59203
87	65	3.79416
76	78	4.27216
69	9	3.82739
0.380293	0.490009	0.368488	0.490509	0.326717	0.358868	0.444913	0.501994	0.43619	0.349316	0.345328	0.479022	0.494769	0.355349	0.483139	0.482893	0.30791	0.491251	0.409989	0.495427	0.408074	0.348602	0.360289	0.524611
