27
58	1
41	83
39	60	4.10869
69	20	2.88128
6	10	4.52442
2	54	2.89284
26	74	2.69749
22	60	4.81156
68	76	5.2898
74	43	5.80112
8	64	4.46521
43	93	3.48943
99	24	2.07857
40	32	6.16201
29	89	0.441296
2	24	5.55035
93	25	2.424
22	85	2.24339
83	71	5.36735
28	88	0.458306
14	33	4.77324
99	68	6.37285
11	51	2.87917
43	73	3.23467
50	86	2.92103
79	86	5.71988
75	26	2.5679
36	48	4.48882
27	81	2.08469
0.436855	0.312696	0.522527	0.426573	0.41606	0.322448	0.53179	0.338116	0.527519	0.519911	0.513604	0.414227	0.353777	0.541864	0.346872	0.514567	0.544871	0.356194	0.421008	0.337851	0.300234	0.312061	0.314145	0.516634	0.355775	0.413561	0.309954
