35
55	32
21	14
22	68	1.06761
65	55	0.843413
45	2	1.33459
74	67	2.66419
80	48	2.96418
27	50	1.92177
92	30	2.32976
19	70	0.850244
47	47	3.33467
68	53	0.439589
37	77	2.5484
70	53	0.594178
54	57	2.02504
63	69	0.695736
35	67	2.25719
82	29	2.86563
50	5	1.69361
91	63	1.70793
29	13	1.23827
19	54	2.02609
21	17	0.646089
84	77	2.63205
94	80	2.22131
72	15	4.75694
9	47	3.658
50	13	1.63062
64	72	0.750486
63	59	1.18795
62	2	3.62452
66	31	3.31156
90	96	1.78934
87	68	1.52048
84	100	1.52817
36	36	3.12436
26	16	1.05907
0.44653	0.533192	0.41355	0.380736	0.416588	0.465217	0.533001	0.325438	0.313429	0.342407	0.406051	0.534192	0.337012	0.452557	0.418517	0.348599	0.3256	0.517996	0.426483	0.345577	0.481589	0.432537	0.546847	0.340521	0.30648	0.483501	0.509665	0.480805	0.483256	0.410208	0.446062	0.459559	0.526659	0.370618	0.424773
