29
47	30
51	32
47	1	2.99162
98	27	3.14832
83	100	6.53466
39	68	4.35891
57	66	2.43225
67	45	6.27798
100	55	2.22474
33	29	3.15249
47	46	3.04314
46	9	2.83404
39	12	2.39477
74	78	0.943045
35	5	2.53706
52	52	2.35253
57	93	3.3202
59	8	4.39251
91	49	1.43961
51	61	3.07657
9	96	6.98264
64	88	3.04031
31	12	2.41993
36	20	2.56393
95	58	2.27926
74	81	0.717115
94	52	1.32692
100	17	3.29239
91	11	3.53188
19	79	6.09158
73	83	0.89354
0.488377	0.464621	0.437789	0.36947	0.307854	0.426887	0.33714	0.481423	0.36815	0.528677	0.516499	0.447623	0.356173	0.382332	0.526741	0.426241	0.423633	0.409684	0.363491	0.396448	0.4524	0.317547	0.362767	0.374318	0.427538	0.341245	0.319591	0.517928	0.446091
