27
21	23
18	23
86	69	2.63728
17	20	1.0384
70	25	3.50893
31	72	4.2206
81	75	2.74827
50	92	2.18102
24	84	3.52281
13	74	2.5767
67	61	6.50517
25	62	3.71318
83	50	2.65352
17	25	0.843422
57	92	1.73733
20	75	2.5735
67	98	3.69936
88	3	6.83847
61	21	3.74952
34	96	5.47601
64	34	3.31647
80	98	3.92811
46	73	3.2665
89	44	3.13981
100	69	5.20218
76	32	3.40383
61	90	1.63916
41	82	3.70314
91	23	5.75779
0.545673	0.449358	0.545782	0.392851	0.498218	0.382719	0.420234	0.408949	0.337007	0.408533	0.521137	0.352343	0.474431	0.430934	0.45795	0.474495	0.395374	0.327054	0.414062	0.51744	0.412736	0.393614	0.357545	0.529661	0.476401	0.323441	0.482999
