24
87	47
51	76
45	57	5.19836
13	19	3.44627
79	28	0.514773
25	54	2.37486
78	23	1.38887
82	33	2.18067
32	46	3.38056
21	15	2.73409
78	79	2.26185
80	27	0.428036
19	59	2.49357
80	87	2.64314
74	84	2.05748
74	59	0.714735
67	1	8.69493
46	100	8.13665
94	68	6.93655
96	4	7.94632
43	6	9.05386
70	24	2.79193
17	75	5.46059
72	58	0.844091
5	25	3.0619
9	1	6.47947
0.483547	0.321642	0.481041	0.505189	0.341423	0.442844	0.436352	0.44293	0.431617	0.53505	0.391057	0.324666	0.330894	0.418602	0.418679	0.386986	0.310579	0.341936	0.494973	0.495939	0.319684	0.478734	0.336536	0.312362
