24
15	47
54	36
95	73	6.04031
69	94	2.90831
2	98	12.2556
22	52	3.39784
33	30	4.1004
31	15	0.713797
53	47	1.98719
16	6	3.5097
78	0	3.77506
59	45	1.91889
83	45	1.61403
79	84	2.8369
69	59	5.38056
61	97	2.59715
32	17	0.754912
98	1	6.2623
20	14	3.203
87	43	1.49676
85	90	3.08927
11	56	3.16012
87	33	3.56073
17	39	2.61993
26	78	9.71054
66	3	4.12869
0.423927	0.446634	0.444957	0.418116	0.457029	0.390584	0.537512	0.36869	0.430561	0.339733	0.465808	0.530645	0.335526	0.324383	0.405125	0.474121	0.459079	0.42992	0.522524	0.406814	0.359229	0.462016	0.462141	0.494996
