32
29	58
10	53
24	45	2.00601
6	8	1.80743
26	2	1.37811
88	66	1.58143
12	4	1.49387
85	79	2.72837
17	42	1.83706
12	76	1.84017
10	42	1.62343
31	94	3.50544
6	70	1.33054
13	59	1.89405
23	54	1.45109
74	89	2.51996
49	17	4.49569
75	46	4.94054
12	69	1.70815
41	54	2.16884
79	22	2.96573
41	76	0.932812
85	91	2.7767
18	83	2.12233
67	20	2.68556
52	48	3.56137
65	60	3.78061
33	53	1.39099
23	6	1.30075
42	72	1.08904
14	31	3.38095
59	98	2.74828
47	99	3.46821
84	61	1.84384
0.312358	0.363665	0.334227	0.545586	0.357211	0.463654	0.533965	0.306025	0.406167	0.312621	0.390216	0.460836	0.384038	0.451828	0.451994	0.42059	0.321551	0.518109	0.402388	0.472057	0.393822	0.351875	0.479578	0.395023	0.340612	0.535997	0.498321	0.484327	0.516828	0.549272	0.325544	0.408161
