23
13	48
34	60
7	73	2.33249
43	96	2.67229
3	16	2.95117
35	27	6.74205
86	93	3.26096
67	45	5.48147
90	50	6.92674
12	15	3.20892
69	65	6.29318
83	28	8.03768
5	27	4.31922
0	2	2.56745
50	81	1.62532
49	91	2.73064
81	3	8.52151
7	4	2.56735
48	69	3.77814
21	79	5.78505
63	20	5.44071
78	89	2.75592
54	78	1.72769
55	36	5.52673
1	71	2.49775
0.304907	0.351715	0.378751	0.513812	0.47665	0.44919	0.33346	0.314292	0.449032	0.404007	0.549753	0.416321	0.546758	0.362635	0.308967	0.45487	0.453763	0.397186	0.349281	0.444531	0.456411	0.343714	0.355972
