30
63	60
22	3
16	4	1.14425
29	34	1.10179
26	66	1.58044
25	34	1.06051
77	33	3.18359
34	14	3.58903
33	46	2.68027
37	77	1.18206
9	72	0.82888
36	73	0.914338
75	12	2.0641
78	4	2.24167
37	66	1.82317
0	19	4.42968
26	60	1.73324
12	8	1.25282
71	53	2.82718
12	64	1.35414
79	62	2.56207
41	79	0.931264
6	51	3.77737
11	70	0.833255
46	64	1.10993
21	86	5.44442
2	66	2.33516
77	44	2.37169
51	62	1.26947
64	84	6.34351
98	64	4.30451
65	32	2.6469
0.374709	0.431717	0.543876	0.432422	0.396237	0.519247	0.338386	0.454336	0.523487	0.474921	0.343689	0.528117	0.391883	0.416457	0.401333	0.372173	0.308066	0.37032	0.33203	0.470154	0.462742	0.402806	0.521553	0.358054	0.48602	0.315272	0.44107	0.486432	0.41222	0.512274
