33
63	66
28	51
80	37	3.02935
91	40	1.4247
41	39	1.86955
5	85	1.68956
76	67	2.48559
81	19	1.74517
96	75	2.90609
41	30	2.32602
85	66	2.55281
3	37	2.41906
59	91	2.95294
9	79	1.12601
98	39	1.64075
18	71	2.66123
3	10	0.622862
62	71	0.896239
52	83	2.17001
8	44	2.51906
61	68	0.625008
12	82	0.988005
0	10	0.775397
41	90	3.18438
40	18	2.84936
25	77	2.22882
100	45	1.36256
75	24	1.64264
91	53	3.17375
55	62	2.41181
25	88	2.83962
42	78	3.23514
36	59	2.82311
5	73	2.12295
57	53	2.66877
0.388415	0.509913	0.374193	0.47738	0.541987	0.43875	0.345661	0.429706	0.339434	0.362768	0.459357	0.487379	0.513828	0.39642	0.341567	0.372522	0.419332	0.523045	0.30561	0.311363	0.517947	0.389061	0.366852	0.537807	0.363216	0.401538	0.403672	0.307094	0.547627	0.477698	0.516783	0.450077	0.50615
