32
18	57
1	16
92	89	2.35713
58	83	1.24348
0	40	5.35801
65	25	4.20221
100	49	2.2137
80	82	1.77348
78	23	5.20318
74	3	0.761829
63	83	1.96945
30	26	1.57265
47	15	3.17004
52	90	2.35431
7	96	10.6728
75	1	0.861773
55	77	2.51441
55	84	1.24842
56	13	3.31865
71	79	1.56349
31	31	2.02217
2	2	4.53362
75	81	1.36757
22	23	2.5888
70	66	4.32783
40	76	3.38507
11	52	3.14503
94	83	2.26635
90	77	2.27923
97	44	1.83723
15	27	2.9484
42	67	3.01121
38	87	4.05765
49	41	7.85434
0.3861	0.517518	0.466649	0.526278	0.347618	0.506688	0.407611	0.431386	0.343087	0.485734	0.382091	0.478269	0.334936	0.323787	0.436825	0.312205	0.329571	0.380128	0.35392	0.519533	0.530951	0.355	0.531985	0.425521	0.539155	0.392077	0.36725	0.384302	0.541323	0.406116	0.499292	0.324417
