28
14	17
65	69
66	8	1.32826
86	54	4.5493
99	84	6.39363
64	96	10.0036
6	87	10.4007
45	37	0.611885
18	24	3.89482
71	44	4.59871
68	15	3.12492
46	36	0.585943
50	29	3.62627
87	4	8.79639
42	60	6.35013
46	14	0.91588
86	69	4.12545
29	60	5.49919
48	43	2.79577
77	60	4.84967
69	7	1.54714
55	43	3.06559
35	5	5.72487
2	30	8.44372
53	74	5.91678
46	12	0.974407
85	79	4.25004
39	75	6.31013
61	40	3.00181
30	84	6.30623
0.467359	0.366348	0.533687	0.515097	0.324749	0.307398	0.540836	0.453697	0.489105	0.409685	0.4383	0.382407	0.509747	0.418278	0.354762	0.33689	0.520485	0.400902	0.546095	0.467289	0.478022	0.362241	0.398279	0.343653	0.479835	0.316417	0.509714	0.359171
