30
59	32
25	32
39	89	1.38788
39	100	4.62994
66	5	3.73224
12	43	5.88084
14	17	4.11439
64	78	6.90583
90	31	4.71606
13	76	4.37141
70	35	5.53315
75	3	4.51441
58	95	0.469898
38	86	1.27836
46	54	11.0987
57	95	0.469952
43	86	2.02879
86	51	3.90466
69	61	7.33313
20	69	3.18282
7	93	7.86148
97	1	9.62843
11	56	2.68519
19	62	1.37302
20	59	1.32534
13	7	4.13911
12	62	2.49141
84	21	5.81492
98	68	6.69425
95	49	3.74257
83	73	6.41415
47	81	2.73217
0.43594	0.491626	0.505246	0.336409	0.423853	0.379401	0.445056	0.36691	0.386562	0.380524	0.382935	0.336745	0.396952	0.410333	0.367313	0.493792	0.363443	0.395423	0.520328	0.442722	0.495573	0.523889	0.457791	0.346795	0.427676	0.465705	0.508801	0.500356	0.533934	0.341977
